2000000004244518,-9.4412739,52.8284696,Caherrush,,,
2000000004244519,-9.4418563,52.8226213,Emlagh,,,
2000000004244575,-6.1392886,53.2840997,Dun Laoghaire-Glenageary ED,,,
2000000004244576,-6.1536142,53.2837333,Dun Laoghaire-Monkstown Farm ED,,,
2000000004244577,-6.1514810,53.2864234,Dun Laoghaire-Mount Town ED,,,
2000000004244578,-6.1675108,53.2618485,Foxrock-Carrickmines ED,,,
2000000004244703,-7.8433673,53.4933276,Kilkenny West,,,
2000000004244824,-6.1032779,53.2705244,Dalkey Hill ED,,,
2000000004244825,-6.1292640,53.2841149,Dun Laoghaire-Glasthule ED,,,
2000000004244826,-6.1175457,53.2821550,Dún Laoghaire-Sandycove ED,,,
2000000004245683,-6.3928742,54.9134417,Craigs,,,
2000000004245685,-6.4439852,54.9297587,Drumcon,,,
2000000004245686,-6.4621122,54.9277262,Fernagh,,,
2000000004245688,-6.4842140,54.9267571,Tamlaght,,,
2000000004245689,-6.4716178,54.9345343,Tehorny,,,
2000000004245692,-7.6814344,53.1196724,Aghraboy,,,
2000000004245693,-7.7252313,53.1278016,Annaghmore and Annaghbeg,,,
2000000004245694,-7.6632397,53.1116561,Ballykelly,,,
2000000004245695,-7.7530275,53.1393732,Ballymaddock,,,
2000000004245696,-7.7608969,53.1311778,Ballyroe,,,
2000000004245697,-7.6703670,53.1377224,Cadamstown,,,
2000000004245698,-7.6666820,53.1275345,Castlefield,,,
2000000004245699,-7.6694166,53.1142921,Clogh,,,
2000000004245700,-7.7729653,53.1332229,Colmanstown,,,
2000000004245701,-7.6495405,53.1417872,Coolacrease,,,
2000000004245702,-7.6975634,53.1465685,Coolfin Glebe,,,
2000000004245703,-7.6958768,53.1261824,Currabeg,,,
2000000004245704,-7.7606731,53.1379450,Curragh Lower,,,
2000000004245705,-7.7594729,53.1349757,Curragh Upper,,,
2000000004245706,-7.6509588,53.1265859,Deerpark,,,
2000000004245707,-7.7120988,53.1463993,Derrinboy,,,
2000000004245708,-7.6748863,53.1199684,Drummin,,,
2000000004245709,-7.6917130,53.1553260,Killeen and Lugnaboley,,,
2000000004245710,-7.6802586,53.1297498,Kilmacuddy,,,
2000000004245711,-7.7555353,53.1236968,Kiltubbrid Island,,,
2000000004245712,-7.7255703,53.1192610,Knockbarron,,,
2000000004245713,-7.6818181,53.1565291,Knockhill and Drinagh,,,
2000000004245714,-7.6717144,53.1195167,Lackaroe,,,
2000000004245715,-7.7468511,53.1326865,Laughil,,,
2000000004245716,-7.6565751,53.1192495,Letter,,,
2000000004245717,-7.6895936,53.1136950,Lettybrook or Clooneen,,,
2000000004245718,-7.7620859,53.1474634,Lisduff,,,
2000000004245719,-7.6352471,53.1172706,Magherabane,,,
2000000004245720,-7.7373379,53.1475132,Money,,,
2000000004245722,-7.7063282,53.1114695,Moneyguyneen,,,
2000000004245723,-7.7712845,53.1383490,Roundhill,,,
